-33.854,151.209
-24.683,29.733
-0.024,37.904
-0.07,109.36
-33.843,151.233
-26.15,28.05
-20.17,28.58
-34.56,146.404
-24.667,25.917
-23.9,29.45
-34.045,151.12
-6.74,39.285
-26.274,27.894
-6.21,106.892
-37.87,145.1
-33.894,151.191
-28.278,32.205
-25.902,153.093
-34.92,138.6
-33.978,18.842
-33.859,151.207
-33.859,151.207
-33.912,18.393
-6.262,106.866
-26.161,28.224
-7.26,112.747
-24.658,25.912
-7.275,112.72
-3.679,128.192
-24.181,28.631
-24.181,28.631
-26.781,152.834
-6.179,106.792
-8.793,115.125
-33.818,151.008
-18.91,47.53
-6.611,106.805
-25.473,30.976
-28.3,153.433
-6.183,106.821
-34.052,151.151
-11.715,43.424
-37.825,144.959
-6.155,106.594
-22.571,17.083
-41.29,174.78
-24.181,28.631
-24.181,28.631
-24.181,28.631
-33.735,18.456
-7.473,112.746
-26.033,28.083
-8.572,116.073
-24.181,28.631
-1.598,103.626
-6.155,106.594
-24.181,28.631
-24.181,28.631
-8.35,116.055
-6.967,110.417
-41.623,174.238
-24.181,28.631
-3.349,151.495
-3.35,151.49
-7.345,112.732
-3.349,151.495
-8.757,115.169
-33.87,151.199
-33.923,151.258
-37.726,176.762
-6.239,106.993
-26.203,28.051
-1.323,36.774
-25.753,28.187
-37.726,176.762
-24.632,25.878
-31.98,116.01
-25.753,28.187
-33.863,151.211
-6.179,106.79
-6.82,39.27
-4.05,39.67
-37.052,149.898
-10.213,123.59
-8.652,119.577
-32.843,135.145
-6.168,106.787
-6.286,106.666
-25.473,30.976
-33.86,151.211
-37.67,144.849
-24.658,25.912
-27.262,153.107
-54.386,158.992
-27.481,153.02
-26.014,28.108
-31.633,29.533
-37.669,144.851
-28.2,30.667
-54.386,158.992
-3.21,35.479
-23.877,29.456
-37.052,149.898
-37.87,145.1
-29.604,30.366
-36.787,174.86
-54.386,158.992
-4.05,39.67
-6.266,106.891
-33.869,151.195
-33.904,18.399
-7.801,110.364
-6.992,110.426
-6.154,106.925
-3.817,39.8
-7.89,36.92
-33.8,151.287
-33.807,25.647
-34.057,18.685
-25.75,28.19
-27.98,26.74
-26.2,28.04
-25.885,28.225
-6.668,106.925
-33.87,151.208
-8.657,115.221
-1.95,30.06
-8.227,114.359
-8.227,114.359
-15.41,28.28
-20.17,28.58
-37.562,143.856
-54.386,158.992
-46.702,168.023
-54.386,158.992
-6.921,106.925
-6.155,106.594
-26.133,27.95
-33.854,151.209
-33.86,151.211
-25.333,27.1
-33.854,151.209
-29.85,31.038
-37.838,145.191
-1.276,116.84
-7.562,110.804
-8.583,116.117
-33.857,151.215
-24.181,28.631
-6.195,106.82
-6.175,107.219
-8.72,115.17
-34.415,150.901
-13.455,27.829
-29.217,31.5
-34.667,20.233
-6.265,106.964
-26.167,28.15
-25.507,28.108
-43.544,172.605
-26.498,31.218
-3.349,151.495
-26.029,28.034
-40.424,176.159
-6.179,106.792
-24.968,31.593
-13.203,34.294
-30.986,150.237
-26.041,28.024
-6.817,39.293
-36.857,174.764
-0.95,100.35
-30.986,150.237
-12.817,28.2
-6.362,106.764
-6.3,107.299
-26.201,28.044
-24.727,31.199
-35.28,149.15
-33.86,151.02
-6.188,106.77
-33.925,18.424
-33.804,151.181
-6.121,106.194
-34.92,138.494
-37.671,144.837
-37.87,145.1
-26.1,28.067
-33.864,151.238
-24.884,28.32
-24.184,31.389
-7.546,110.723
-38.467,145.3
-6.12,106.652
-26.217,28.183
-25.679,28.251
-25.753,28.187
-38.213,145.034
-7.77,110.378
-26.266,28.123
